rank,user_id,final_score,behavior_score,style_score,score_professionalism,score_charisma,score_expertise,kw_professional_count,kw_logistics_count,kw_charisma_count,kw_expertise_count,text_word_count,text_digit_count,text_unique_ratio,user_segment_marketing,user_city,user_region,ad_category_1,ad_category_2,ad_category_3,rating_seller,reviews_count,response_time_minutes,comments_per_ad_avg,comment_length_avg,comment_sentiment_avg,questions_per_ad_avg,followers_count,total_ads_last_12m,total_deals_last_12m,deal_success_rate
339,ec0f282b21153313,74.03,83.06,52.97,0.6430744656575645,0.38295745543977083,0.5253099566441014,5,1,3,0,13,0,0.9230769230769231,Активный,Пермь,Приволжский,Дом и сад,Мебель,Кровати,4.8,131,12.0,0.4,28.8,0.63,9.1,292,95,49,0.97
340,0d2a30ca8f58b2ff,74.02,76.28,68.76,0.6980451814102077,0.6820047666134226,0.6791917040642985,4,5,5,1,19,3,0.8947368421052632,Спящий,Омск,Сибирский,Электроника,Ноутбуки,Lenovo,5.0,121,22.5,2.6,31.6,0.93,6.8,91,90,40,0.77
341,a2e414cf16ee2cfa,74.02,78.92,62.6,0.7406734109175732,0.5692502725590121,0.5296924520169367,6,3,4,0,21,0,0.9047619047619048,Премиум,Красноярск,Сибирский,Недвижимость,Квартиры,Вторичка,4.7,311,19.9,3.2,60.6,0.6,4.2,36,234,186,0.89
342,f110b52235d9469e,74.0,81.3,56.96,0.6773104130219821,0.49912717730280676,0.496520118658249,4,5,2,0,18,0,0.7777777777777778,Постоянный клиент,Ростов-на-Дону,Южный,Одежда и обувь,Обувь,Nike,4.8,178,15.0,2.9,55.0,0.81,5.7,158,132,56,0.82
343,771e657a7fdc5d5b,73.99,77.54,65.69,0.5283131766435942,0.6524251413503714,0.8326956720164296,2,4,6,2,38,3,0.7368421052631579,Постоянный клиент,Казань,Приволжский,Услуги,Обучение,Программирование,5.0,215,18.6,4.0,14.5,0.81,4.3,32,158,119,0.89
344,1f134f6514da0332,73.99,79.05,62.18,0.7480667325879161,0.2630302223574453,0.8121390177733829,8,2,2,2,22,0,0.5909090909090909,Активный,Москва,Центральный,Услуги,Доставка,Грузчики,4.5,195,6.5,1.7,6.8,0.66,7.4,38,143,121,0.94
345,418f65f0568beb8e,73.98,76.87,67.23,0.608592581324003,0.5383674349027662,0.8912831824750894,5,4,1,3,21,3,0.8571428571428571,Активный,Пермь,Приволжский,Электроника,Игровые приставки,Sony,4.7,174,48.7,5.1,37.1,1.0,6.4,221,131,68,0.88
346,a1bc93c5c86d53ee,73.96,75.39,70.63,0.8667300524834564,0.6071011130549429,0.5914803123653052,7,6,4,1,49,0,0.8367346938775511,Активный,Ростов-на-Дону,Южный,Авто,Запчасти,Mercedes-Benz,4.8,228,13.6,4.9,55.6,0.36,2.1,132,169,139,0.88
347,1c1a2e2d5c49763e,73.96,75.39,70.63,0.8667300524834564,0.6071011130549429,0.5914803123653052,7,6,4,1,49,0,0.8367346938775511,Активный,Ростов-на-Дону,Южный,Авто,Запчасти,Mercedes-Benz,4.8,228,13.6,4.9,55.6,0.36,2.1,132,169,139,0.88
348,4f1e37742b1060ec,73.96,79.38,61.3,0.6205750361299156,0.42885322380264196,0.7870921122689587,5,0,2,1,37,3,0.8378378378378378,Активный,Владивосток,Дальневосточный,Дом и сад,Кухонная техника,Redmond,4.9,151,12.3,2.7,12.2,0.81,7.3,241,114,97,0.93
349,77efc230c7edf8ee,73.95,79.46,61.08,0.660023833067113,0.5573971248193504,0.5985110671636116,5,3,3,0,19,4,0.8947368421052632,Активный,Екатеринбург,Уральский,Авто,Автомобили,Volkswagen,4.6,318,17.3,4.7,20.8,0.7,4.4,244,239,210,0.86
350,6f9476f04636a199,73.94,79.32,61.39,0.6008113384549074,0.6234381734743033,0.6217787327907507,7,0,4,0,45,4,0.8444444444444444,Активный,Красноярск,Сибирский,Авто,Автомобили,Volkswagen,,317,23.4,4.5,42.2,0.49,3.5,347,238,96,0.92
351,c6f339640fa81ed9,73.9,78.42,63.36,0.6703607920691665,0.5519903146471945,0.6661741588702113,4,6,4,1,49,0,0.7142857142857143,Активный,Новосибирск,Сибирский,Хобби и отдых,Коллекционирование,Карточки,5.0,175,26.6,0.5,20.3,0.94,2.6,159,133,64,0.99
352,c6b659b736f0c77a,73.89,77.4,65.71,0.6778935625364468,0.47638751552952513,0.8099870692933749,3,5,2,1,21,3,0.8571428571428571,Постоянный клиент,Самара,Приволжский,Электроника,Ноутбуки,Acer,5.0,115,2.0,12.2,25.5,0.35,7.2,356,86,36,0.99
353,92feb9193881f5ab,73.89,78.92,62.14,0.6553307471920083,0.6869222382799625,0.5107350219314927,5,1,3,0,16,0,0.8125,Новичок,Владивосток,Дальневосточный,Услуги,Ремонт,Бытовой техники,5.0,130,20.9,9.5,69.6,0.77,6.5,64,95,48,0.86
354,00acbcda6592e7ad,73.86,75.36,70.35,0.5698283512081338,0.7266099997464567,0.8585488451104182,5,2,4,3,47,0,0.851063829787234,Премиум,Краснодар,Южный,Авто,Запчасти,Hyundai/Kia,4.9,280,293.6,8.4,23.1,0.77,4.6,177,209,95,0.99
355,113d27e932271b3e,73.86,79.57,60.54,0.641188103749905,0.7016771887122537,0.46148551000228194,3,4,4,0,15,0,0.8666666666666667,Новичок,Новосибирск,Сибирский,Услуги,Обучение,Английский,5.0,162,10.9,5.4,5.0,0.86,2.0,208,123,90,0.99
356,1fd68cb945eae35b,73.86,79.64,60.35,0.6818792626961792,0.29859346872543796,0.8038576608098172,4,5,1,2,21,3,0.8571428571428571,Активный,Омск,Сибирский,Авто,Запчасти,BMW,5.0,134,,1.0,35.6,0.82,2.5,106,103,63,0.95
357,c216b0b11d44c780,73.86,77.33,65.75,0.6372074744555158,0.5754849014984407,0.7666045485662129,4,3,3,2,21,3,0.8095238095238095,Новичок,Ростов-на-Дону,Южный,Услуги,Доставка,Курьер,4.7,298,11.0,1.4,36.5,1.0,2.9,382,223,159,0.85
358,56cd0b763a740cf4,73.85,76.75,67.07,0.6352906873557973,0.5142497654724779,0.8744910118911793,4,3,3,3,20,3,0.95,Новичок,Самара,Приволжский,Авто,Шины и диски,Nokian,4.9,182,24.3,4.4,6.2,0.63,7.2,351,135,94,0.85
359,75b6b36468cf7ac3,73.84,81.24,56.57,0.6973504728581933,0.2663072690854695,0.6895850764432951,5,1,2,2,31,0,0.9354838709677419,Спящий,Краснодар,Южный,Услуги,Доставка,Переезды,5.0,332,12.2,0.2,27.8,0.46,5.5,860,252,157,0.75
360,92b62d327c3cb3ad,73.82,76.84,66.77,0.6840140970056541,0.6365229076341876,0.6772856925534342,5,2,5,1,46,0,0.9130434782608695,Активный,Нижний Новгород,Приволжский,Электроника,Аудио,Sony,4.8,125,17.0,4.8,36.7,0.57,2.9,89,91,72,0.99
361,a6559f108ed91206,73.82,77.51,65.23,0.8209959179533988,0.5266689485560712,0.5528916609619431,6,4,0,1,21,3,0.8095238095238095,Активный,Самара,Приволжский,Недвижимость,"Дома, дачи, коттеджи",Аренда,5.0,222,,4.4,71.2,0.88,2.3,1070,168,116,0.68
362,7b2b8a2b37ca8372,73.81,77.88,64.32,0.6430998199842803,0.8799098653685251,0.40646662102887865,4,1,9,0,41,0,0.6829268292682927,Активный,Ростов-на-Дону,Южный,Одежда и обувь,Обувь,Puma,5.0,229,3.9,7.8,43.6,1.0,0.7,148,169,112,0.93
363,ab900f395fb0d24f,73.8,77.91,64.21,0.4949189929261429,0.700097614157856,0.7804385030805507,4,3,4,3,31,0,0.967741935483871,Активный,Санкт-Петербург,Северо-Западный,Авто,Шины и диски,Nokian,,297,55.5,4.2,28.6,0.87,5.8,174,224,122,0.82
364,eb9b687a442e2235,73.8,81.19,56.53,0.48336756167439976,0.6215404021196217,0.618261453817094,2,4,4,1,18,3,0.9444444444444444,Постоянный клиент,Казань,Приволжский,Хобби и отдых,Музыкальные инструменты,Синтезаторы,5.0,230,25.8,6.2,14.5,0.57,4.2,274,171,150,0.72
365,975cfed68a524a62,73.79,77.85,64.31,0.48408255368778685,0.7736391065135265,0.7247134961081109,2,3,5,2,18,0,0.9444444444444444,Постоянный клиент,Москва,Центральный,Электроника,Игровые приставки,Nintendo,4.7,132,4.8,8.2,40.2,0.62,3.2,510,97,69,0.9
366,cf97c46be73647ce,73.78,83.28,51.6,0.5585659592809513,0.3699335716640044,0.6053580030932277,2,4,3,1,17,0,1.0,Премиум,Владивосток,Дальневосточный,Недвижимость,"Дома, дачи, коттеджи",Аренда,5.0,120,12.5,1.8,34.5,0.57,6.3,43,89,57,0.79
367,d8da52fb51fa26e0,73.76,76.51,67.33,0.7690702568393297,0.7025981846302072,0.5164549580385893,7,4,4,0,21,0,0.9523809523809523,Постоянный клиент,Екатеринбург,Уральский,Хобби и отдых,Винтажная одежда,Carhartt,4.9,260,42.4,3.3,45.9,0.83,7.3,246,192,84,0.82
368,47019a8ddcedeb29,73.75,78.21,63.34,0.7814406328439949,0.4341148804543495,0.6353787936411348,5,2,4,1,19,1,0.8947368421052632,Активный,Новосибирск,Сибирский,Электроника,Ноутбуки,Apple,5.0,139,8.5,1.8,19.3,0.61,5.4,24,104,88,0.74
369,91218d5865720dba,73.74,78.0,63.81,0.7632387616946832,0.6435352805456249,0.4658730762404605,6,3,4,0,20,0,0.9,Премиум,Самара,Приволжский,Дом и сад,Мебель,Столы,4.6,292,8.6,2.9,22.0,0.78,7.5,660,224,211,0.74
370,a295012de00a6db9,73.7,83.73,50.3,0.5670647295961055,0.37154420526862914,0.5489870946477017,3,2,3,0,36,0,0.9444444444444444,Постоянный клиент,Казань,Приволжский,Услуги,Ремонт,Телефонов,4.9,241,7.1,0.6,34.2,0.47,3.4,522,178,85,0.97
371,fae3b36d1ec4a1c8,73.68,76.73,66.55,0.6084353844983647,0.7020124996830709,0.7051317157272888,5,0,4,1,44,4,0.8181818181818182,Постоянный клиент,Санкт-Петербург,Северо-Западный,Авто,Автомобили,Kia,5.0,274,20.8,3.0,21.9,0.97,2.1,526,205,106,0.93
372,e2f5eda6b7fc981b,73.67,78.36,62.72,0.5153038716056896,0.6997756142085647,0.7037378616160848,3,4,3,1,17,0,0.9411764705882353,Постоянный клиент,Красноярск,Сибирский,Хобби и отдых,Коллекционирование,Винил,,169,18.3,4.8,54.8,1.0,5.0,109,128,71,0.99
373,98aba61aa8a2bd06,73.67,78.94,61.39,0.5656017849446008,0.5637680332648766,0.7284811490580868,4,2,4,2,15,0,1.0,Активный,Екатеринбург,Уральский,Авто,Шины и диски,Bridgestone,5.0,123,37.9,1.4,47.1,0.74,3.8,139,91,67,0.94
374,2e14ed31016214cf,73.67,77.35,65.07,0.46458507644329505,0.6153704267133185,0.9340255064526762,3,3,3,3,20,3,0.95,Постоянный клиент,Челябинск,Уральский,Электроника,Игровые приставки,Sony,4.8,163,31.8,9.3,5.0,0.79,5.4,114,122,74,0.99
375,c11d4a6197b31a61,73.66,72.72,75.85,0.7968357800258614,0.6547507669683832,0.8110823762074999,6,4,4,1,22,4,0.8181818181818182,Активный,Воронеж,Центральный,Авто,Автомобили,Hyundai,5.0,62,29.5,1.4,33.0,1.0,5.0,382,48,25,0.99
376,a756827ae0c2b62c,73.66,82.08,54.0,0.6747166653989504,0.27569407469384655,0.6247211024061258,5,4,1,0,18,3,0.9444444444444444,Уходящий,Екатеринбург,Уральский,Дети и игрушки,Коляски,Cybex,5.0,135,77.6,0.6,49.9,0.69,5.4,173,101,80,0.92
377,9eed96a9a7d34de8,73.65,80.32,58.08,0.41227149413047337,0.5488451104180928,0.8375744783347278,3,1,2,2,39,0,0.7692307692307693,Спящий,Самара,Приволжский,Дети и игрушки,Конструкторы,LEGO,4.9,485,,3.9,62.3,0.75,7.3,367,365,308,0.99
378,b7d6d95eccaf04d6,73.64,76.08,67.97,0.7919804264597754,0.597804315306407,0.6117802540503536,6,4,4,1,21,0,0.8095238095238095,Новичок,Ростов-на-Дону,Южный,Дом и сад,Кухонная техника,Philips,4.9,310,,3.1,46.9,0.69,4.3,74,234,114,0.81
379,e90aebd98a015925,73.63,77.62,64.32,0.7930579853451992,0.4954736188230522,0.591058796683654,5,3,3,1,19,2,0.9473684210526315,Спящий,Владивосток,Дальневосточный,Электроника,Смартфоны и телефоны,Apple,5.0,264,15.0,4.2,42.7,0.58,2.8,62,199,130,0.76
380,77b09cfb6264fcb8,73.62,78.95,61.16,0.6197180598869197,0.4660201313354124,0.7465023706295479,6,1,2,1,47,3,0.7659574468085106,Спящий,Пермь,Приволжский,Электроника,Ноутбуки,Dell,5.0,194,57.3,3.2,23.0,0.83,3.2,197,145,83,0.97
381,ceb7bf51532eb14f,73.61,75.07,70.2,0.6621535965112446,0.699846606323369,0.7572988768033265,4,4,5,3,47,0,0.8936170212765957,Активный,Челябинск,Уральский,Авто,Запчасти,Hyundai/Kia,4.9,256,22.1,3.5,52.4,0.6,1.6,916,193,142,0.99
382,f4d18bf97326a163,73.6,78.55,62.07,0.5991480946223473,0.600825917192769,0.6693561268730509,3,2,3,1,13,0,0.9230769230769231,Новичок,Воронеж,Центральный,Электроника,Смартфоны и телефоны,Realme,5.0,97,6.3,2.2,60.7,0.81,9.7,496,76,59,0.99
383,a010262d73b576c2,73.6,76.42,67.03,0.5513044801095307,0.695547780228696,0.8035698892015922,3,4,4,1,20,3,0.95,Постоянный клиент,Санкт-Петербург,Северо-Западный,Электроника,Ноутбуки,ASUS,4.7,176,11.1,16.2,36.6,0.65,6.4,79,133,82,0.99
384,9d1bb2e6bdebe11a,73.59,79.46,59.88,0.6002053700463984,0.4903938794655308,0.7053225070358257,3,2,2,2,15,0,1.0,Премиум,Санкт-Петербург,Северо-Западный,Электроника,Смартфоны и телефоны,Huawei,5.0,95,6.0,3.3,66.2,0.64,5.3,513,71,46,0.85
385,153d8d1ba789bd79,73.59,78.46,62.21,0.69704115007226,0.5653634542734718,0.57892611749195,5,3,3,1,19,0,0.9473684210526315,Новичок,Нижний Новгород,Приволжский,Недвижимость,"Дома, дачи, коттеджи",Аренда,5.0,189,37.7,2.4,27.3,0.84,3.2,573,144,131,0.81
386,cf2fbcc82592b2e6,73.58,82.27,53.29,0.5562612509824802,0.5356748054055425,0.49892877969625515,5,0,8,0,35,0,0.6857142857142857,Уходящий,Ростов-на-Дону,Южный,Дом и сад,Инструменты,Metabo,4.9,220,,2.5,18.4,0.63,3.1,68,167,147,0.88
387,4ba74dd0f6c5e20c,73.57,75.99,67.9,0.737359600415811,0.6676453436778986,0.6126575137547222,6,1,7,2,50,0,0.88,Новичок,Уфа,Приволжский,Авто,Шины и диски,Bridgestone,5.0,197,16.2,2.3,38.1,0.81,1.0,155,147,107,0.86
388,32c0bf465ce8b7ff,73.56,78.29,62.53,0.7608199589259907,0.4806033062042038,0.5893911158439188,5,4,2,2,20,0,0.85,Постоянный клиент,Владивосток,Дальневосточный,Авто,Шины и диски,Michelin,5.0,303,,5.0,49.7,0.61,2.6,162,226,196,0.69
389,011a2737de3f33af,73.56,76.96,65.64,0.7101594787150427,0.46038386450647806,0.7807091605182425,4,2,1,1,15,4,0.8666666666666667,Новичок,Нижний Новгород,Приволжский,Авто,Автомобили,Hyundai,5.0,51,3.3,5.1,29.6,0.97,6.4,32,40,30,0.99
390,98be5cc6a9e47a61,73.54,79.73,59.12,0.5731015947871504,0.5361806242235237,0.6703107172739029,4,4,2,1,17,0,0.8823529411764706,Новичок,Краснодар,Южный,Дом и сад,Кухонная техника,Redmond,4.7,188,25.7,3.9,29.6,0.9,4.6,246,143,81,0.93
391,1f77d5493cc8448f,73.54,81.29,55.46,0.5827615932658909,0.2784906569306052,0.7932582845262545,4,2,1,1,16,4,0.9375,Активный,Пермь,Приволжский,Авто,Автомобили,BMW,4.7,201,13.1,3.4,17.2,0.6,6.1,117,152,130,0.99
392,938259e84a15dccb,73.52,73.69,73.14,0.8024695114221243,0.7770093303922313,0.5908768793894678,6,3,4,2,20,0,0.85,Активный,Уфа,Приволжский,Авто,Запчасти,BMW,5.0,132,,8.1,57.7,0.67,3.1,476,98,82,0.63
393,f76baf7a7423e19a,73.51,78.05,62.93,0.6408737100986284,0.5702371897264268,0.6728493192363276,5,3,3,1,18,3,0.9444444444444444,Постоянный клиент,Владивосток,Дальневосточный,Электроника,Ноутбуки,Lenovo,4.7,219,26.0,5.2,38.0,0.68,3.7,116,167,75,0.83
394,e73cf090b9dd2803,73.51,79.72,59.01,0.7278720113587382,0.426602393448442,0.5700514692832332,5,4,1,0,17,0,0.7647058823529411,Новичок,Омск,Сибирский,Недвижимость,Коммерческая,Офисы,4.8,199,21.0,4.9,8.0,0.83,4.8,172,151,142,0.99
395,cca439d2dd41518a,73.51,78.05,62.93,0.6408737100986284,0.5702371897264268,0.6728493192363276,5,3,3,1,18,3,0.9444444444444444,Постоянный клиент,Владивосток,Дальневосточный,Электроника,Ноутбуки,Lenovo,4.7,219,26.0,5.2,38.0,0.68,3.7,116,167,75,0.83
396,c0ef058b820ecc76,73.48,78.89,60.87,0.6941203316345934,0.581463451738039,0.521906138282498,4,4,3,0,38,0,0.8157894736842105,Уходящий,Владивосток,Дальневосточный,Дети и игрушки,Коляски,Peg Perego,4.9,183,15.2,7.5,35.1,0.62,2.3,129,135,95,0.99
397,f6e89d7c67d229f1,73.48,78.43,61.93,0.6752237519332674,0.6998047716842879,0.4642326513019447,5,1,3,0,16,0,0.8125,Уходящий,Новосибирск,Сибирский,Услуги,Ремонт,Бытовой техники,5.0,83,16.6,7.1,43.7,0.84,4.2,187,64,53,0.83
398,674d9be7b8dcc191,73.48,81.95,53.72,0.5385360411754265,0.48644177378869696,0.5862497147638245,3,1,4,1,15,0,0.8666666666666667,Постоянный клиент,Екатеринбург,Уральский,Электроника,Смартфоны и телефоны,Xiaomi,5.0,100,4.3,2.0,5.0,0.53,4.5,674,75,51,0.83
399,4cc02704666d83ed,73.48,79.74,58.88,0.3718364138840293,0.7079669633122891,0.7587884434978829,4,0,9,2,36,0,0.6944444444444444,Премиум,Омск,Сибирский,Услуги,Доставка,Курьер,4.8,357,55.0,4.0,24.8,0.72,4.2,488,266,202,0.89
400,8834461b2701d676,73.48,77.83,63.34,0.7139068482036459,0.6314964123627697,0.5279696255165944,6,1,3,0,49,0,0.9183673469387755,Премиум,Омск,Сибирский,Недвижимость,Коммерческая,Торговые площади,4.8,184,9.9,4.8,49.5,0.8,2.8,109,136,79,0.96
401,2b5aa0cd587ac7f6,73.46,76.11,67.27,0.5540249993661419,0.7939472883547578,0.7096967622524784,2,4,5,2,19,3,0.8947368421052632,Активный,Уфа,Приволжский,Авто,Запчасти,BMW,5.0,120,13.4,6.1,31.6,0.76,2.9,714,86,46,0.77
402,b84cddc330603d39,73.45,77.72,63.47,0.62875434192845,0.5756192794300347,0.7015954210085951,4,3,4,3,20,0,0.9,Новичок,Красноярск,Сибирский,Электроника,Игровые приставки,Sony,5.0,204,30.1,4.1,30.4,0.63,3.2,77,154,92,0.78
403,5b4ce8b8c805ddaa,73.45,74.65,70.66,0.6410613321163257,0.6987177049263458,0.8018907989148348,6,1,3,2,36,0,0.8055555555555556,Премиум,Нижний Новгород,Приволжский,Услуги,Доставка,Курьер,4.9,170,29.0,11.9,51.1,0.73,4.0,202,127,55,0.99
